title,comment,bias,hate
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,이게 별창이라는거구나...첨본다....,none,none
"afreecaTV 우정X4 (하드털이,타임라인 있음) 교차편집,합본",줍줍 ㄱㅅㄱㅅ,none,none
"afreecaTV 우정X4 (하드털이,타임라인 있음) 교차편집,합본",00:03 24시간이 모자라 (교차편집) 01:07 꼬리쳐 (교차편집) 02:32 굿나잇 키스 (교차편집) 03:16 덜덜덜 (교차편집)  보름달 (교차편집)  아이엠 (교차편집)  위글위글 (교차편집)  테디베어 (교차편집)  돌핀 (교차편집)  넘버나인 (합본)  12시 (합본)  끈적 끈적 (합본)  러브 다이브 (합본)  난 예술이야 (합본)  디엠 (합본)  롤린 (합본)  마보이 (합본)  몸매 (합본)  부티바운스 (합본)  빨개요 (합본)  섹소폰 매직 (합본)  솜사탕 (합본)  아로아로 (합본)  짧은치마 (합본)  왓이즈러브 (합본),none,none
"afreecaTV 우정X4 (하드털이,타임라인 있음) 교차편집,합본",혹시 박틸다님도 가능할까요? 아프리카 첫방송꺼로,none,none
"afreecaTV 우정X4 (하드털이,타임라인 있음) 교차편집,합본",당신은 서울에서 가장 아름다운 소녀입니다  ️ ️ ️ ️ ️ ️,none,none
"afreecaTV 우정X4 (하드털이,타임라인 있음) 교차편집,합본",무해 그자체,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,부모가 보면 무슨생각 들까,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,징그러,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,아버지가 좋아하시겠다,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,아니 ㅈ에다가 탱탱볼넣은거냐고 ㅋㅋ 진짜 좋다,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,맨날 똑같은 가슴털기 + 허리돌리기춤  다른것도 더 보여줘요,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,아나 ㅋㅋㅋㅋ 개웃기네 썸넬보고 오우야 하고 들어왓는데 너무 격하게 흔들리니까 안꼴리고 웃기네 물풍선 같아보임,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,부모님이보시면.....  허허...,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,얼마임?,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,내 딸이 수만명 앞에서 젖 흔드는거 부모님이 보면 현타 개올듯,none,none
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,본인의 위치에서 최선을 다하는 모습 보기 좋아~,none,none
[페이스캠4K] 에스파 윈터 'Drama' (aespa WINTER FaceCam) @SBS Inkigayo 231119,넘 예쁘시다잉,none,none
[페이스캠4K] 에스파 윈터 'Drama' (aespa WINTER FaceCam) @SBS Inkigayo 231119,피부가 하얘서 파스텔톤이 너무 잘 어울림.... 연한 핑크 착장과 레드 헤어가 찰떡이다 그리고 윈터는 저런 머리 장식이 정말 잘 어울리는 거 같음..... 너무 은혜롭다 춤 노래 빠짐없이 완벽한 초절정 미녀 김민정... 막방까지 수고 많았어,none,none
[페이스캠4K] 에스파 윈터 'Drama' (aespa WINTER FaceCam) @SBS Inkigayo 231119,직캠 1n번 보다가 알게된건데 목걸이랑 귀걸이가 꽤 크고 화려한 편이었네...얼굴이 제일 화려해서 못알아챘음ㅋㅋㅋ,none,none
[페이스캠4K] 에스파 윈터 'Drama' (aespa WINTER FaceCam) @SBS Inkigayo 231119,와 윈터 진짜 너무 예쁜데 ㄷㄷ,none,none
[페이스캠4K] 에스파 윈터 'Drama' (aespa WINTER FaceCam) @SBS Inkigayo 231119,"너무 예쁘다 ㅠㅠ 공주같음 진짜 세상 귀여운거 다 때려박아놓은 공주다 진짜""",none,none
안녕하세요 신입 BJ 이아린입니다,"아이구 몸팔아 하지마요.우리 딸들이고 내 동생일수도 있는데,?",none,none
안녕하세요 신입 BJ 이아린입니다,얼마전에 방송 보게 됐는데 복귀하신 거였구나,none,none
안녕하세요 신입 BJ 이아린입니다,캄브릿지있던분 맞음?,none,none
안녕하세요 신입 BJ 이아린입니다,아니야.,none,none
안녕하세요 신입 BJ 이아린입니다,다시봐도좋네요,none,none
안녕하세요 신입 BJ 이아린입니다,육덕해지긴 했네 ..이젠 육덕아린 ~~,none,none
안녕하세요 신입 BJ 이아린입니다,살 많이쪘네,none,none
안녕하세요 신입 BJ 이아린입니다,통통한게 취향이라 오히려 좋아,none,none
안녕하세요 신입 BJ 이아린입니다,진짜 이쁜건 원탑이다! 단 요리를 못한다!ㅋㅋㅋ,none,none
안녕하세요 신입 BJ 이아린입니다,후덕아린,none,none
안녕하세요 신입 BJ 이아린입니다,살이찌든말든 뭐이리 평가하는 사람들이 많아,none,none
안녕하세요 신입 BJ 이아린입니다,지..지린다...,none,none
안녕하세요 신입 BJ 이아린입니다,펑퍼짐 + 성숙미~,none,none
안녕하세요 신입 BJ 이아린입니다,1등,none,none
안녕하세요 신입 BJ 이아린입니다,조명차이 ㅎ,none,none
안녕하세요 신입 BJ 이아린입니다,아린님 아름답고 이쁘네요,none,none
안녕하세요 신입 BJ 이아린입니다,옛날엔 너무 말랐었음 지금 딱 보기 좋은듯,none,none
안녕하세요 신입 BJ 이아린입니다,형님 나이 먹어갈수록 여캠 힘들 수 있습니다 캠 많이 키시죠,none,none
안녕하세요 신입 BJ 이아린입니다,아린님 화이팅  다시 유튜브 보니 힐링되고 힘이 나는거 같지요 ㅎㅎ,none,none
안녕하세요 신입 BJ 이아린입니다,공파리파랑 합방하면 재밌을거같은데,none,none
안녕하세요 신입 BJ 이아린입니다,ㅈㅍ님 유튭 보고 왔어요! 지금이 제일 예쁘세요!!,none,none
안녕하세요 신입 BJ 이아린입니다,와 엄청오랜만이네,none,none
안녕하세요 신입 BJ 이아린입니다,집자형 우리사이에 이러는거 아니다….,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,너무 아름답고 섹시하고 사랑스러워요,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,좋네,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,ㅈㄴ이쁘네,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,이게 나라다!! 코피는 안났다 ㅋ,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,잘하네,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,와,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,코로나 전에 블랙바니 댄스팀으로도 활동 하셨는데 .....,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,프로다,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,여기어디?,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,걸크러쉬 vs 플윗미....  섹시배틀 뜨는 거 보고 싶다... ㅎ  어마어마할 듯...,none,none
FLY WITH ME EVE | 플윗미 이브 퍼퍼먼스 23.12.10 SOOTV 촬영본,골반은 남미를 압도한다,none,none
미또 gkr17311,좋네요,none,none
고라니율 golaniyule0 2023/11/22 🚑救護車 這世界又和平了 !! 歌曲/song:G-(i)Kon - 오빠 달려 붕붕,마스크는 일반이라치고 허리가 외케 길어 오션하나있는게 의x이고,none,none
고라니율 golaniyule0 2023/11/22 🚑救護車 這世界又和平了 !! 歌曲/song:G-(i)Kon - 오빠 달려 붕붕,감사합니다..따거..,none,none
고라니율 golaniyule0 2023/11/22 🚑救護車 這世界又和平了 !! 歌曲/song:G-(i)Kon - 오빠 달려 붕붕,열심히 하네,none,none
고라니율 golaniyule0 2023/11/22 🚑救護車 這世界又和平了 !! 歌曲/song:G-(i)Kon - 오빠 달려 붕붕,떨림 너무 안정적  이다,none,none
고라니율 golaniyule0 2023/11/22 🚑救護車 這世界又和平了 !! 歌曲/song:G-(i)Kon - 오빠 달려 붕붕,온라인 창ㄴ,none,none
고라니율 golaniyule0 2023/11/22 🚑救護車 這世界又和平了 !! 歌曲/song:G-(i)Kon - 오빠 달려 붕붕,녹화하지 말라고 써놨는데 대놓고 유튜브에 올리네ㅡㅡ,none,none
고라니율 golaniyule0 2023/11/22 🚑救護車 這世界又和平了 !! 歌曲/song:G-(i)Kon - 오빠 달려 붕붕,우와 미치겠다.,none,none
BJ 미래 브라 패치 노출,≤≤ 걸그륩전몝버 소즁이 문질 들킨거 모르냐고 [  얼공해서 실검 난리 났다니깐  ] 노래 들으면 다들 알걸 ㅎㄷㄷ,none,none
지각 대체용 오히려 좋은 영상 (노편집),우리는 화가났다 업로드를 하지않아. 이것을 보고 화가 사라졌다. 하하하하,none,none
지각 대체용 오히려 좋은 영상 (노편집),"미모도 최고 , 머리부터 발끝까지도 최고 , 비율도 최고,  목소리도 최고 , 패션도 최고이신 아린님  예뻐도 너무너무 예뻐서 말로 표현이 안됨",none,none
지각 대체용 오히려 좋은 영상 (노편집),할로윈 복장이네.....피 뽑아가는 룩 여러 사람 코피 다 터트리시네요,none,none
지각 대체용 오히려 좋은 영상 (노편집),이런영상은 땡큐지,none,none
지각 대체용 오히려 좋은 영상 (노편집),아린님 예쁘고 섹시하네요 ,none,none
지각 대체용 오히려 좋은 영상 (노편집),와이셔츠 시스루가 있네ㅈㄷ,none,none
지각 대체용 오히려 좋은 영상 (노편집),오피스룩 국내최고,none,none
지각 대체용 오히려 좋은 영상 (노편집),심쿵.....,none,none
지각 대체용 오히려 좋은 영상 (노편집),오케이 저장리스트 추가,none,none
지각 대체용 오히려 좋은 영상 (노편집),밑에 집 삽니다. 저 하이힐 또각또각 소리도 너무 좋습니다. 맨날 춰 주세욤.,none,none
지각 대체용 오히려 좋은 영상 (노편집),무편집도 좋습니다♡,none,none
지각 대체용 오히려 좋은 영상 (노편집),너무너무너무섹시해요!!!!,none,none
지각 대체용 오히려 좋은 영상 (노편집),너무 감사합니다 계속 늦어주세요,none,none
지각 대체용 오히려 좋은 영상 (노편집),린손실을 막아주는 영상조차도 와...ㅠㅠ,none,none
지각 대체용 오히려 좋은 영상 (노편집),ㅇ언니 넘 이뻐..,none,none
지각 대체용 오히려 좋은 영상 (노편집),이쁘당,none,none
지각 대체용 오히려 좋은 영상 (노편집),너무 이쁘시고 섹시하세요,none,none
지각 대체용 오히려 좋은 영상 (노편집),이 누나 남자를 너무 잘알아,none,none
지각 대체용 오히려 좋은 영상 (노편집),늦어줘서 감사합니다,none,none
지각 대체용 오히려 좋은 영상 (노편집),아린님 사랑스럽고 이쁘네요,none,none
지각 대체용 오히려 좋은 영상 (노편집),검스 쩐다 이뻐,none,none
[둘기얏/1004ysus] 오빠 달려 붕붕 Donate (Dance Cover) | 20231026,"≤≤아이돌연솝생 뜨리쎰 못본사람 쥿되더라  00:33 Eu amo essa música,essa batida Belíssima Sensualidade em cada movimento  Que coisa........maravilhosa ver uma criança  preocupado com a preservação da natureza ! Lindo de ver!.....Parabéns Eve e Adam, Deus abençoe ",none,none
[둘기얏/1004ysus] 오빠 달려 붕붕 Donate (Dance Cover) | 20231026," 프사 꾸욱  당햐는 여사친 무삭제 영상 00:51 Eu amo essa música,essa  Belíssima  Sensualidade em cada movimento  Que coisa........  maravilhosa ver uma criança  preocupado com a preservação da natureza !  Lindo de ver!.....  Parabéns Eve e Adam, Deus abençoe",none,none
240218 에스파 카리나 aespa KARINA 🎵Drama 직캠 FANCAM @HMA2023 4K60P HDR,카리나 최고!! 언니 정말 이뻐,none,none
240218 에스파 카리나 aespa KARINA 🎵Drama 직캠 FANCAM @HMA2023 4K60P HDR,카리나는 정말 완벽한 아이돌이에요…,none,none
240218 에스파 카리나 aespa KARINA 🎵Drama 직캠 FANCAM @HMA2023 4K60P HDR,미쳤다란 말 무한반복.. 츰선 너무 칼큼하고 아기 살쾡이가타영,none,none
240218 에스파 카리나 aespa KARINA 🎵Drama 직캠 FANCAM @HMA2023 4K60P HDR,저 머리칼 넘기는 미모뽐내기 안무는 도대체 누가 만든걸까 진짜 충격적이고 신박하게 멋진 안무다... 무대의 하이라이트에서 동작을 딱 멈추고 저 안무를 쓴다는 게 진짜 생각부터 남달랐다고 생각함,none,none
아헤가오하는 누나.. Bemax - Ahegao,혜밍누나 아헤가오 폼 미쳤다,none,none
아헤가오하는 누나.. Bemax - Ahegao,여자가 봐도 너무 이쁘내요 ,none,none
아헤가오하는 누나.. Bemax - Ahegao,혜밍님 춤을 추는 모습이 예뻐요,none,none
아헤가오하는 누나.. Bemax - Ahegao,사랑해요 ,none,none
아헤가오하는 누나.. Bemax - Ahegao,안녕하세요 저는김영석이에요 22살이에요 22살이에요 히히히?,none,none
아헤가오하는 누나.. Bemax - Ahegao,01:23 아헤가오,none,none
아헤가오하는 누나.. Bemax - Ahegao,혜밍가오..,none,none
아헤가오하는 누나.. Bemax - Ahegao,우와 혜밍님 섹시댄스는 진리입니다,none,none
아헤가오하는 누나.. Bemax - Ahegao,결국 쇼츠보다가 풀영상까지 오게 되는 매력..!  정말 못참겠다 1:31 손가락 입에 넣는거 왜이리 좋은지.. 표정도  혜밍님 아해가오는 정말… 마지막 1:22 ️‍  그냥 쌌습다  (만식님 어케 참는겨 ),none,none
아헤가오하는 누나.. Bemax - Ahegao,예뻐요 ,none,none
하루S2💕간바레 센빠이 신상원피스,참 먹고살기 쉽네,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,광섬유 ㄷㄷ,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,혜밍양~ /)__ /) ( ̳• ·̫ • ̳) />𖤐 >넘섹시해서 심쿵!!,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,없는게 슨다아...,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,와 치명적이네요!,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,최고다~,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,예뻐요 ,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,저런 건 어디서 파나요??,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,눈빛 분위기 춤선 섹시함 다 갖춘분이시네요 이런 BJ가 있다니 꼭 방송보러가보겠습니다 대단쓰!,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,머더냐,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,ㅗㅜㅑ 핫바디 짱섹시한 누나!! 나죽어,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,와 채찍 겁나 갖고싶네요,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,으메 좋은그,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,혜밍 너무 자극적임 볼때마다 미치겠음,none,none
레전드 댄스 LED 채찍댄스 (Stefflon Don - 16 Shots) / 혜밍,오옷. 주말 선물이닷 ,none,none
유교걸의 킥드럼베이스,이게 유교걸이라고요?,none,none
유교걸의 킥드럼베이스,킥드럼베이스 다른 버전도 많이 많이 올려주세여,none,none
유교걸의 킥드럼베이스,그그 지구오락실 나온분 달맜아여,none,none
유교걸의 킥드럼베이스,뭐야 이렇게 생겨도 방송할 수 있는 거냐?,none,none
[ 릿코_ ] ( rikoakuma ) KK,걔쩌는거 보고싶은사람 나만따라와  . 휴지는 필수에용,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,아아...누나 이러지마  나도죽고  애들도  힘들어 죽어  살려줘,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,우와~패왕색미 쩌네~미쳤다~눈빛이 몸매가~,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,합격,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,틸다님 완전 사랑합니다 팬이예요~~~,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,한복 폼 미쳐따,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,와 진짜 예쁘다,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,와와 ㄱᆢ..다 ㄱᆢ..  돼지 이..ㅁ..눈나 ㄱᆢ..,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,틸다님 얼굴이 너무 열일해서 몸선도 이쁜데 눈이 안가누,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,온리팬스도 하겠네,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,트위치로도 보고 싶지만  유튜브로만 봐야겠다,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,"영어공부 잘하고 갑니다 킥,드럼,베이스",none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,감사합니다,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,감사합니다감사합니다감사합니다^^,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,와 뭐야 존나 예쁘네,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,춤 동작이 박자가 하나도 안맞는데!,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,ㅎ,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,일단 너무 이쁨~~!,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,귀여우시네,none,none
틸다의 킥드럼베이스 교차편집 - Queen Bee,3분이 삭제되는 마술....,none,none
